gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,0,0.0,0.0,31,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,101.4,4441.0,0
1.0,0,1.0,1.0,24,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.25,1474.0,0
1.0,0,1.0,0.0,14,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,48.8,1905.0,0
0.0,0,1.0,0.0,64,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,74.35,5273.0,0
0.0,0,0.0,0.0,50,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,19.35,2519.0,0
1.0,0,1.0,1.0,52,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,68.75,4629.0,0
1.0,0,0.0,0.0,28,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,100.2,4180.0,0
0.0,0,0.0,0.0,21,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,20.85,1462.0,0
1.0,0,0.0,1.0,25,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.9,4026.0,1
0.0,0,1.0,0.0,17,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.35,1158.0,0
1.0,0,1.0,0.0,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,45.0,4182.0,0
1.0,1,1.0,0.0,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.5,2961.0,1
0.0,0,1.0,0.0,51,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.5,2892.0,0
1.0,0,1.0,1.0,72,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,48.9,4648.0,0
1.0,0,1.0,0.0,52,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,84.1,5077.0,1
0.0,0,0.0,0.0,27,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,19.6,1724.0,0
0.0,0,0.0,0.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.0,265.0,0
0.0,0,1.0,0.0,64,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,81.3,5458.0,0
0.0,0,1.0,0.0,45,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,95.2,5044.0,0
1.0,1,1.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,36.45,477.0,1
0.0,0,1.0,0.0,71,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,83.3,5787.0,0
0.0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.05,58.0,1
0.0,0,1.0,1.0,58,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.3,2706.0,0
1.0,0,1.0,1.0,34,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,89.85,4411.0,0
0.0,0,0.0,0.0,8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.85,1305.0,1
0.0,0,1.0,1.0,15,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.8,1071.0,0
1.0,0,1.0,1.0,66,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,54.65,4706.0,0
1.0,1,0.0,0.0,12,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.35,1337.0,0
1.0,0,0.0,0.0,58,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,19.15,2522.0,0
0.0,0,1.0,1.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.1,207.0,0
0.0,1,1.0,0.0,43,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,55.55,3950.0,1
0.0,0,0.0,0.0,9,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,80.55,1882.0,0
0.0,0,0.0,0.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.25,318.0,0
0.0,0,1.0,1.0,22,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,69.5,3200.0,1
1.0,0,1.0,0.0,40,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,106.0,4994.0,0
0.0,0,0.0,0.0,68,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,25.5,3555.0,0
1.0,0,1.0,0.0,54,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,104.3,5517.0,1
0.0,0,0.0,0.0,50,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,79.6,4909.0,0
1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,55.25,225.0,0
0.0,0,1.0,0.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,88.05,6042.0,0
1.0,0,0.0,1.0,40,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.4,2235.0,0
0.0,0,1.0,1.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,117.6,6496.0,0
0.0,0,0.0,0.0,6,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.0,540.0,0
0.0,0,0.0,0.0,5,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.65,467.0,0
1.0,0,1.0,0.0,48,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,70.55,4591.0,0
0.0,0,0.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,93.85,478.0,1
0.0,0,1.0,1.0,64,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,65.8,4936.0,0
0.0,0,0.0,0.0,17,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.05,1243.0,0
1.0,0,1.0,0.0,40,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,80.0,4456.0,0
0.0,0,1.0,1.0,41,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,35.4,3086.0,0
1.0,1,0.0,0.0,51,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.6,4883.0,0
1.0,0,1.0,0.0,41,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,80.25,4600.0,0
0.0,0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,50.45,194.0,1
0.0,0,0.0,0.0,2,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,20.45,121.0,0
1.0,0,0.0,0.0,68,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,79.6,5590.0,0
0.0,0,1.0,1.0,24,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,24.7,1744.0,0
1.0,0,1.0,0.0,70,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,77.3,5604.0,0
1.0,0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,29.75,498.0,0
1.0,0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,548.0,0
1.0,0,1.0,0.0,3,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.8,481.0,0
0.0,0,0.0,0.0,7,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,74.65,1641.0,1
0.0,0,0.0,0.0,13,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,71.95,2346.0,0
1.0,0,0.0,0.0,7,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.75,635.0,0
1.0,0,1.0,1.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,56.3,1843.0,0
1.0,0,1.0,1.0,53,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,105.25,5639.0,0
0.0,0,0.0,0.0,12,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,94.2,2535.0,1
1.0,0,1.0,1.0,63,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.55,2832.0,0
0.0,0,0.0,0.0,15,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,84.45,2899.0,0
1.0,0,1.0,1.0,36,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,53.65,3666.0,0
1.0,1,1.0,0.0,4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,29.9,571.0,0
0.0,0,1.0,1.0,24,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.7,1500.0,0
0.0,0,0.0,0.0,61,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,43.7,4184.0,0
1.0,0,0.0,0.0,16,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.3,2273.0,0
1.0,0,1.0,1.0,65,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,19.85,2868.0,0
0.0,0,1.0,1.0,26,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.65,1594.0,0
1.0,0,0.0,0.0,16,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,49.45,2137.0,0
0.0,0,1.0,0.0,54,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,106.55,5735.0,1
1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.1,24.0,1
1.0,0,0.0,1.0,5,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.45,530.0,0
0.0,0,0.0,0.0,19,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,39.7,1988.0,0
1.0,0,0.0,0.0,10,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.5,1739.0,0
0.0,0,1.0,1.0,23,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,83.8,3629.0,1
1.0,0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,55.15,706.0,1
0.0,0,0.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,111.6,6454.0,0
1.0,1,1.0,0.0,10,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,86.65,2240.0,1
0.0,0,1.0,1.0,10,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,55.55,1705.0,0
1.0,0,1.0,0.0,11,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,20.55,797.0,0
0.0,1,0.0,0.0,37,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,106.75,4928.0,1
1.0,0,1.0,1.0,17,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,62.1,2618.0,0
0.0,0,1.0,1.0,36,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,104.5,4731.0,0
1.0,1,0.0,0.0,17,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,101.8,3474.0,0
0.0,1,1.0,1.0,66,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,110.6,6263.0,0
1.0,0,1.0,1.0,61,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,84.9,5509.0,0
1.0,0,0.0,0.0,22,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,93.2,3814.0,0
1.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.4,50.0,0
0.0,0,0.0,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.55,1457.0,0
1.0,0,0.0,0.0,31,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,78.45,4016.0,1
0.0,0,1.0,1.0,68,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,85.0,5655.0,0
0.0,0,1.0,1.0,34,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,87.45,4276.0,1
0.0,0,1.0,1.0,52,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,85.8,5111.0,0
0.0,0,0.0,1.0,10,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,91.1,2416.0,0
1.0,0,1.0,1.0,29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.75,3691.0,1
0.0,0,1.0,1.0,72,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,20.1,3163.0,0
1.0,0,1.0,1.0,47,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.05,2397.0,0
1.0,0,1.0,1.0,24,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,74.8,3554.0,0
1.0,0,0.0,0.0,65,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,24.8,3316.0,0
0.0,0,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,100.85,1373.0,0
1.0,1,1.0,0.0,12,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,101.35,2792.0,1
1.0,0,0.0,0.0,1,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,81.7,409.0,1
1.0,0,0.0,0.0,33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.25,3824.0,1
0.0,0,0.0,0.0,34,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,105.1,4707.0,0
0.0,0,1.0,0.0,14,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.4,1112.0,0
0.0,0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,79.15,1183.0,1
1.0,0,1.0,1.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.0,892.0,0
0.0,0,1.0,1.0,65,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,79.4,5441.0,0
1.0,0,1.0,1.0,23,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,57.2,3108.0,0
1.0,0,1.0,0.0,55,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,58.6,4398.0,0
1.0,0,1.0,0.0,49,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,94.8,5238.0,0
1.0,0,1.0,0.0,60,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,102.5,5909.0,0
0.0,0,1.0,1.0,69,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.35,3142.0,0
1.0,0,0.0,0.0,40,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,84.9,4564.0,0
1.0,0,1.0,0.0,67,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,69.2,5224.0,0
1.0,1,0.0,0.0,35,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.45,4620.0,1
1.0,0,1.0,1.0,19,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,100.95,3611.0,1
0.0,0,1.0,1.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.85,1070.0,0
0.0,0,0.0,1.0,41,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,88.5,4712.0,0
0.0,0,0.0,0.0,4,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,617.0,0
0.0,0,1.0,1.0,24,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,55.15,2946.0,0
0.0,0,0.0,0.0,5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,50.95,936.0,0
0.0,0,0.0,0.0,5,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,64.0,1318.0,0
0.0,0,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,69.1,280.0,1
0.0,0,1.0,1.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,80.2,5705.0,0
0.0,0,0.0,0.0,24,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,49.3,2811.0,0
0.0,0,1.0,0.0,42,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,84.35,4675.0,0
0.0,0,0.0,0.0,4,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.05,416.0,0
1.0,0,0.0,0.0,68,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,117.2,6459.0,0
0.0,0,1.0,1.0,33,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.1,1762.0,0
0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.6,288.0,1
1.0,0,0.0,0.0,31,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,103.45,4396.0,1
0.0,0,0.0,0.0,4,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.95,1154.0,1
1.0,1,1.0,0.0,69,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,109.95,6372.0,0
1.0,1,0.0,0.0,38,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,94.75,4719.0,0
0.0,0,1.0,1.0,3,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,80.0,976.0,0
0.0,0,1.0,1.0,48,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,79.65,4821.0,0
0.0,0,1.0,0.0,15,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.2,1352.0,0
0.0,0,0.0,0.0,25,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.9,1658.0,0
0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,78.45,373.0,1
0.0,0,0.0,0.0,48,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,44.8,3787.0,0
1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.3,28.0,0
1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,19.2,7.0,0
0.0,0,0.0,0.0,37,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,80.05,4361.0,0
1.0,1,1.0,0.0,66,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,107.35,6221.0,0
0.0,0,1.0,0.0,26,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,47.85,2748.0,0
1.0,0,1.0,0.0,63,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,70.8,5118.0,0
1.0,0,0.0,0.0,10,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,29.5,1016.0,1
0.0,0,0.0,0.0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,70.75,659.0,1
1.0,1,1.0,0.0,18,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,59.1,2478.0,0
0.0,0,1.0,0.0,64,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.55,3429.0,0
0.0,1,0.0,0.0,9,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,84.45,2075.0,1
0.0,0,0.0,1.0,28,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.25,1676.0,0
0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,75.55,353.0,0
1.0,0,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,85.65,1245.0,1
1.0,1,0.0,0.0,38,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,70.15,4056.0,1
1.0,0,1.0,0.0,66,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,95.3,5941.0,0
0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.25,301.0,0
0.0,0,1.0,0.0,18,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,50.3,2320.0,0
1.0,1,0.0,0.0,51,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,97.8,5357.0,1
1.0,0,1.0,1.0,0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.85,3916.0,0
1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.3,165.0,1
1.0,0,0.0,1.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.35,874.0,0
0.0,0,0.0,0.0,41,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.3,5114.0,1
1.0,0,0.0,0.0,12,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,25.0,1181.0,0
0.0,0,1.0,1.0,55,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.3,2589.0,0
0.0,0,0.0,0.0,7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.35,1732.0,0
0.0,0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,89.4,2615.0,1
0.0,0,1.0,1.0,68,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,88.0,5910.0,0
0.0,1,0.0,0.0,5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,83.15,1485.0,1
0.0,1,0.0,0.0,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.8,3788.0,0
1.0,0,0.0,0.0,40,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,62.05,4064.0,0
0.0,0,0.0,0.0,16,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.1,1187.0,0
1.0,0,0.0,0.0,10,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,74.15,2157.0,1
0.0,0,1.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,101.35,6296.0,0
0.0,1,0.0,0.0,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,84.05,802.0,0
1.0,0,1.0,1.0,23,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.9,1505.0,0
0.0,1,0.0,0.0,71,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,105.9,6342.0,0
